"Time (s)","X (hPa)"
2.651253672E2,1.019602127E3
2.661874252E2,1.019603577E3
2.672494772E2,1.019607544E3
2.683115452E2,1.019609909E3
2.693735652E2,1.019609985E3
2.704355912E2,1.019609985E3
2.714976472E2,1.019608917E3
2.725596642E2,1.019608917E3
2.736216512E2,1.019608917E3
2.746836302E2,1.019609985E3
2.757456292E2,1.019609985E3
2.768076492E2,1.019608688E3
2.778696482E2,1.019607010E3
2.789316372E2,1.019606552E3
2.799936352E2,1.019605865E3
2.810555982E2,1.019605865E3
2.821175692E2,1.019606171E3
2.831795502E2,1.019607391E3
2.842415682E2,1.019608078E3
2.853036362E2,1.019608078E3
2.863656602E2,1.019610748E3
2.874276492E2,1.019612656E3
2.884896622E2,1.019616089E3
2.895517192E2,1.019618607E3
2.906137762E2,1.019619598E3
2.916758182E2,1.019619598E3
2.927378122E2,1.019616394E3
2.937998182E2,1.019614182E3
2.948618142E2,1.019611435E3
2.959237772E2,1.019610596E3
2.969857482E2,1.019607010E3
2.980477672E2,1.019604034E3
2.991097452E2,1.019600220E3
3.001717152E2,1.019593277E3
3.012337072E2,1.019586182E3
3.022956982E2,1.019584503E3
3.033577282E2,1.019583435E3
3.044197582E2,1.019583435E3
3.054817842E2,1.019584503E3
3.065438492E2,1.019586487E3
3.076058692E2,1.019586792E3
3.086679302E2,1.019586792E3
3.097300012E2,1.019585876E3
3.107920072E2,1.019583817E3
3.118540462E2,1.019582748E3
3.129160622E2,1.019581299E3
3.139781222E2,1.019580841E3
3.150402152E2,1.019573669E3
3.161022822E2,1.019559784E3
