"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
8.922574165E1,3.211433432E1,1.189515281E2,4.927452990E0,1.145003796E0,8.697228241E1,3.750704527E0,3.750704527E0
9.022053749E1,3.211433593E1,1.189515406E2,4.830151731E0,1.179498434E0,9.510995483E1,3.676833630E0,3.676833630E0
9.122834790E1,3.211433800E1,1.189515531E2,4.865624994E0,1.238654733E0,7.567258453E1,3.693172932E0,3.693172932E0
9.222277811E1,3.211434009E1,1.189515666E2,4.908902670E0,1.215423584E0,6.969314575E1,3.559769869E0,3.559769869E0
9.322880103E1,3.211434347E1,1.189515817E2,4.827692689E0,1.279017329E0,7.420366669E1,3.428220272E0,3.428220272E0
9.423406405E1,3.211434846E1,1.189515950E2,4.713782137E0,1.351166725E0,6.290500641E1,3.321751833E0,3.321751833E0
9.523144426E1,3.211435600E1,1.189516088E2,4.650307856E0,1.171271205E0,6.225708771E1,3.135279894E0,3.135279894E0
9.723240259E1,3.211437201E1,1.189516317E2,4.577597763E0,1.204716682E0,4.515789032E1,3.134500027E0,3.134500027E0
9.822522603E1,3.211438217E1,1.189516415E2,4.682607900E0,1.355940461E0,4.459476471E1,3.261145830E0,3.261145830E0
9.922785363E1,3.211439104E1,1.189516493E2,4.769623135E0,1.728618860E0,3.611389923E1,3.346601963E0,3.346601963E0
1.002275792E2,3.211440001E1,1.189516577E2,4.797489596E0,1.829964876E0,4.053153229E1,3.476876736E0,3.476876736E0
1.012331354E2,3.211441215E1,1.189516668E2,4.819438764E0,1.573442817E0,2.959799385E1,3.498574495E0,3.498574495E0
1.022289239E2,3.211442154E1,1.189516733E2,4.813743880E0,1.360553741E0,2.930547714E1,3.560056686E0,3.560056686E0
1.032229130E2,3.211443266E1,1.189516804E2,4.830035213E0,1.309079647E0,3.368244171E1,3.705228806E0,3.705228806E0
1.042267146E2,3.211444345E1,1.189516871E2,4.901907874E0,1.250126481E0,2.648595428E1,3.699822664E0,3.699822664E0
1.052242271E2,3.211445290E1,1.189516936E2,4.980639163E0,1.237032890E0,3.069202614E1,3.752125502E0,3.752125502E0
1.062227896E2,3.211446344E1,1.189517016E2,4.869899584E0,1.053177834E0,3.058490753E1,3.848673344E0,3.848673344E0
1.072309031E2,3.211447462E1,1.189517080E2,4.940801607E0,9.660798311E-1,3.082291985E1,3.946675062E0,3.946675062E0
1.082234469E2,3.211448407E1,1.189517134E2,5.091669844E0,1.099546194E0,2.581478691E1,3.854237080E0,3.854237080E0
1.092215448E2,3.211449407E1,1.189517187E2,5.182026613E0,1.093155146E0,2.789386177E1,4.002012253E0,4.002012253E0
1.102158495E2,3.211450414E1,1.189517248E2,5.236269232E0,1.163597941E0,2.332565308E1,4.167285442E0,4.167285442E0
1.112276557E2,3.211451364E1,1.189517312E2,5.295321519E0,1.135419607E0,2.583556366E1,4.399177551E0,4.399177551E0
1.122281344E2,3.211452467E1,1.189517377E2,5.418998330E0,1.188713551E0,2.916210556E1,4.487223148E0,4.487223148E0
1.132255354E2,3.211453442E1,1.189517414E2,5.699455447E0,9.290142059E-1,2.951221275E1,4.641824722E0,4.641824722E0
1.142256057E2,3.211454376E1,1.189517456E2,5.743398294E0,9.367736578E-1,2.824678421E1,4.649211884E0,4.649211884E0
1.152266932E2,3.211455070E1,1.189517506E2,5.626186636E0,1.107175469E0,3.102953339E1,4.390730858E0,4.390730858E0
1.162253229E2,3.211455868E1,1.189517560E2,5.657611075E0,1.145284653E0,3.605575180E1,4.100256920E0,4.100256920E0
1.172255370E2,3.211456479E1,1.189517639E2,5.626503160E0,1.129707217E0,4.253457260E1,3.853573322E0,3.853573322E0
1.182291364E2,3.211457378E1,1.189517712E2,6.411278389E0,1.173898458E0,4.441070557E1,3.681553602E0,3.681553602E0
1.192330885E2,3.211458442E1,1.189517770E2,6.932697331E0,1.165849209E0,4.729747391E1,3.489854336E0,3.489854336E0
1.202267515E2,3.211459510E1,1.189517849E2,6.968602491E0,1.224984884E0,3.992383194E1,3.462099075E0,3.462099075E0
1.212317448E2,3.211460735E1,1.189517932E2,7.065523476E0,1.386486411E0,4.839586258E1,3.450693130E0,3.450693130E0
1.222229213E2,3.211461673E1,1.189517996E2,7.103975776E0,1.646674395E0,4.677717972E1,3.462554932E0,3.462554932E0
1.232336911E2,3.211462609E1,1.189518107E2,6.975062012E0,1.750200868E0,5.131571960E1,3.388658047E0,3.388658047E0
1.242371911E2,3.211463661E1,1.189518195E2,7.329546186E0,1.259850740E0,5.020110321E1,3.457439899E0,3.457439899E0
1.252223583E2,3.211464402E1,1.189518273E2,7.147003955E0,9.948660731E-1,4.687581253E1,3.562448025E0,3.562448025E0
1.262257411E2,3.211465022E1,1.189518343E2,7.454908566E0,1.129772663E0,3.959494400E1,3.528378963E0,3.528378963E0
1.272238073E2,3.211465465E1,1.189518417E2,7.360033776E0,1.016980767E0,3.849284363E1,3.518089771E0,3.518089771E0
1.282243437E2,3.211466018E1,1.189518515E2,7.322370841E0,1.197106600E0,4.835476685E1,3.704753160E0,3.704753160E0
1.292300505E2,3.211466579E1,1.189518599E2,7.243122106E0,1.146257401E0,3.754711533E1,3.696492672E0,3.696492672E0
1.302216479E2,3.211467111E1,1.189518691E2,7.056604807E0,1.126846671E0,4.031080246E1,3.653502703E0,3.653502703E0
1.312251953E2,3.211467672E1,1.189518804E2,6.971324411E0,1.005576491E0,4.575744247E1,3.591096163E0,3.591096163E0
1.322246698E2,3.211468144E1,1.189518909E2,6.880948395E0,9.892880917E-1,5.166210556E1,3.539520741E0,3.539520741E0
1.332214505E2,3.211468573E1,1.189519002E2,7.001712825E0,1.020673990E0,5.533483887E1,3.299787998E0,3.299787998E0
1.342289401E2,3.211468994E1,1.189519103E2,7.012664704E0,1.030451536E0,6.530594635E1,3.196479321E0,3.196479321E0
1.352227286E2,3.211469509E1,1.189519200E2,7.330703684E0,1.032936096E0,6.484655762E1,3.231512070E0,3.231512070E0
1.362173984E2,3.211470064E1,1.189519302E2,7.522529740E0,1.089602470E0,5.713836670E1,3.459667683E0,3.459667683E0
1.372278427E2,3.211470705E1,1.189519409E2,7.639541017E0,1.083995581E0,6.037116241E1,3.490452528E0,3.490452528E0
1.382244380E2,3.211471180E1,1.189519506E2,7.694332748E0,9.984377027E-1,7.408620453E1,3.562904358E0,3.562904358E0
1.392246765E2,3.211471551E1,1.189519620E2,7.633454186E0,8.538675308E-1,7.726150513E1,3.673390627E0,3.673390627E0
1.402249125E2,3.211471761E1,1.189519716E2,7.456851151E0,5.648496151E-1,8.957741547E1,3.517098188E0,3.517098188E0
1.412355349E2,3.211471983E1,1.189519819E2,7.351311895E0,6.973241568E-1,9.832208252E1,3.313232899E0,3.313232899E0
1.422306396E2,3.211472130E1,1.189519906E2,7.369770487E0,7.147256732E-1,9.379116821E1,3.277512074E0,3.277512074E0
1.432318750E2,3.211472139E1,1.189519984E2,7.351308341E0,6.588291526E-1,9.143356323E1,3.223405838E0,3.223405838E0
1.442275609E2,3.211472155E1,1.189520070E2,7.215314652E0,7.205211520E-1,8.513111115E1,2.994759798E0,2.994759798E0
1.452330125E2,3.211472276E1,1.189520162E2,7.084746285E0,8.645430207E-1,7.819831848E1,2.978330135E0,2.978330135E0
1.462306156E2,3.211472356E1,1.189520259E2,6.982113682E0,9.191798568E-1,7.628211975E1,2.861640930E0,2.861640930E0
1.472280198E2,3.211472366E1,1.189520336E2,7.372788569E0,9.439898729E-1,8.001646423E1,2.764184952E0,2.764184952E0
1.482280896E2,3.211472216E1,1.189520417E2,7.329613525E0,9.011977315E-1,9.178045654E1,2.743561268E0,2.743561268E0
1.492405692E2,3.211472099E1,1.189520511E2,7.282117813E0,1.018843174E0,8.798867035E1,2.822574139E0,2.822574139E0
1.502271401E2,3.211472274E1,1.189520604E2,7.302075053E0,1.051240683E0,6.237784576E1,2.863267899E0,2.863267899E0
1.512282708E2,3.211472682E1,1.189520717E2,7.318981823E0,1.137149334E0,3.673254013E1,2.992264748E0,2.992264748E0
1.522321724E2,3.211473387E1,1.189520807E2,7.281754446E0,1.198629618E0,1.855259514E1,3.038682461E0,3.038682461E0
1.532202166E2,3.211474174E1,1.189520867E2,7.159144644E0,9.893922806E-1,2.074615097E1,3.150897264E0,3.150897264E0
1.542250338E2,3.211474919E1,1.189520907E2,7.302889786E0,9.127734900E-1,2.542037010E1,3.299354076E0,3.299354076E0
1.552318510E2,3.211475869E1,1.189520945E2,7.350935332E0,1.009176850E0,2.763981247E1,3.332136631E0,3.332136631E0
1.562239656E2,3.211476705E1,1.189520991E2,7.341203386E0,9.547109604E-1,3.017537117E1,3.313094616E0,3.313094616E0
1.572334010E2,3.211477744E1,1.189521085E2,7.259900647E0,9.893905520E-1,3.579241562E1,3.503286362E0,3.503286362E0
1.582202692E2,3.211478792E1,1.189521154E2,7.299307212E0,9.884965420E-1,3.683140564E1,3.437647581E0,3.437647581E0
1.592294489E2,3.211479724E1,1.189521228E2,7.366696876E0,1.253827453E0,3.342022324E1,3.389401197E0,3.389401197E0
1.602249062E2,3.211480573E1,1.189521293E2,7.424013337E0,1.196898341E0,4.122722244E1,3.421529055E0,3.421529055E0
1.612326620E2,3.211481413E1,1.189521350E2,7.298847427E0,1.112977386E0,3.973452377E1,3.513371944E0,3.513371944E0
1.622278453E2,3.211482363E1,1.189521452E2,7.076990850E0,1.012805820E0,4.419086075E1,3.489682436E0,3.489682436E0
1.632272541E2,3.211483288E1,1.189521543E2,7.107335720E0,9.615907073E-1,4.601156616E1,3.565527439E0,3.565527439E0
1.642322218E2,3.211483946E1,1.189521602E2,7.043870780E0,9.451914430E-1,5.566487885E1,3.542088985E0,3.542088985E0
1.652340390E2,3.211484452E1,1.189521708E2,7.026707910E0,8.265549541E-1,6.083072281E1,3.488672972E0,3.488672972E0
1.662203958E2,3.211484622E1,1.189521818E2,6.978130795E0,8.235177994E-1,8.686674500E1,3.366372347E0,3.366372347E0
1.672228208E2,3.211484861E1,1.189521944E2,6.912679867E0,1.107317209E0,8.430297852E1,3.275067091E0,3.275067091E0
1.682304156E2,3.211484915E1,1.189522106E2,6.945733828E0,1.157817125E0,8.243717194E1,3.166139603E0,3.166139603E0
1.692272708E2,3.211485033E1,1.189522257E2,7.044841873E0,1.084611416E0,8.851225281E1,3.133558750E0,3.133558750E0
1.702385771E2,3.211485082E1,1.189522391E2,7.216557002E0,1.018070579E0,8.862892914E1,3.135016680E0,3.135016680E0
1.712215838E2,3.211485224E1,1.189522523E2,7.372222279E0,7.947415113E-1,8.455275726E1,3.189020157E0,3.189020157E0
1.722248521E2,3.211485311E1,1.189522650E2,7.544364348E0,8.118273020E-1,8.154576111E1,3.241432190E0,3.241432190E0
1.732239890E2,3.211485465E1,1.189522780E2,7.702686676E0,1.020920873E0,7.635466766E1,3.343558550E0,3.343558550E0
1.742214474E2,3.211485538E1,1.189522927E2,7.855894521E0,1.142893076E0,7.678814697E1,3.368691683E0,3.368691683E0
1.752294088E2,3.211485648E1,1.189523069E2,7.884645854E0,1.147170663E0,8.152002716E1,3.396240711E0,3.396240711E0
1.762222442E2,3.211485692E1,1.189523196E2,8.202968310E0,9.510584474E-1,7.904225922E1,3.344599485E0,3.344599485E0
1.772248651E2,3.211485747E1,1.189523287E2,8.107415381E0,9.036050439E-1,7.362918854E1,3.372659683E0,3.372659683E0
1.782255739E2,3.211485788E1,1.189523421E2,7.941027707E0,9.686341882E-1,7.052712250E1,3.256989717E0,3.256989717E0
1.792277354E2,3.211485767E1,1.189523553E2,7.821708004E0,7.944310308E-1,8.015318298E1,3.233568668E0,3.233568668E0
1.802253213E2,3.211485818E1,1.189523667E2,7.677299166E0,8.422661424E-1,8.789375305E1,3.152938843E0,3.152938843E0
1.812201620E2,3.211485974E1,1.189523774E2,7.537909969E0,1.060834408E0,9.107543945E1,3.252263546E0,3.252263546E0
1.822317151E2,3.211486119E1,1.189523902E2,7.422039629E0,1.342792273E0,8.289362335E1,3.225414991E0,3.225414991E0
1.832196896E2,3.211486252E1,1.189524010E2,7.454242113E0,1.170052767E0,8.438003540E1,3.174808025E0,3.174808025E0
1.842204416E2,3.211486498E1,1.189524131E2,7.493897341E0,1.066357732E0,7.756037903E1,3.211143017E0,3.211143017E0
1.852179151E2,3.211486771E1,1.189524217E2,7.393886263E0,1.229981065E0,8.515908813E1,3.470282793E0,3.470282793E0
1.862251906E2,3.211487086E1,1.189524307E2,7.409723894E0,1.142490864E0,8.158996582E1,3.538012266E0,3.538012266E0
1.872283745E2,3.211487294E1,1.189524389E2,7.567534528E0,1.045127988E0,9.000030518E1,3.608016491E0,3.608016491E0
1.882220942E2,3.211487478E1,1.189524489E2,7.686724599E0,1.139019728E0,9.954895020E1,3.789313793E0,3.789313793E0
1.892200963E2,3.211487403E1,1.189524610E2,7.617983299E0,1.128589869E0,1.020945740E2,3.817066669E0,3.817066669E0
1.902311672E2,3.211487591E1,1.189524734E2,8.109569032E0,1.019919038E0,8.099067688E1,3.703620434E0,3.703620434E0
1.912320854E2,3.211487751E1,1.189524878E2,8.162673020E0,1.111628413E0,5.665669250E1,3.642101765E0,3.642101765E0
1.922296484E2,3.211487880E1,1.189524962E2,8.370296902E0,9.724308252E-1,7.273271179E1,3.585308552E0,3.585308552E0
1.932303401E2,3.211487842E1,1.189525102E2,8.526939653E0,8.858129978E-1,8.309100342E1,3.557164669E0,3.557164669E0
1.942310364E2,3.211487896E1,1.189525241E2,8.374114117E0,8.384148479E-1,9.132846069E1,3.559457302E0,3.559457302E0
1.952292599E2,3.211488098E1,1.189525360E2,8.232398288E0,1.023792982E0,7.916887665E1,3.513959169E0,3.513959169E0
1.962203078E2,3.211488272E1,1.189525482E2,8.201360688E0,1.066302061E0,7.603099823E1,3.481685162E0,3.481685162E0
1.972209218E2,3.211488665E1,1.189525611E2,8.222506930E0,1.129632235E0,8.055475616E1,3.371648312E0,3.371648312E0
1.982246130E2,3.211488815E1,1.189525741E2,8.235919509E0,1.062992692E0,8.445774078E1,3.303341627E0,3.303341627E0
1.992344088E2,3.211489070E1,1.189525875E2,8.639630844E0,1.150161028E0,8.535449219E1,3.200928450E0,3.200928450E0
2.002230593E2,3.211489308E1,1.189526015E2,8.920872521E0,1.101745009E0,9.442623901E1,3.098525047E0,3.098525047E0
2.012240823E2,3.211489508E1,1.189526158E2,8.994244832E0,8.252673149E-1,8.973690033E1,3.130150557E0,3.130150557E0
2.022296484E2,3.211489552E1,1.189526289E2,8.993990220E0,7.553778887E-1,8.548532104E1,3.230796337E0,3.230796337E0
2.032247541E2,3.211489776E1,1.189526430E2,8.952474076E0,1.259640336E0,7.993891144E1,3.287499189E0,3.287499189E0
2.042268531E2,3.211489933E1,1.189526564E2,8.839140690E0,1.332996130E0,8.096533203E1,3.343697309E0,3.343697309E0
2.052237583E2,3.211490146E1,1.189526706E2,8.481452746E0,8.912321329E-1,8.160107422E1,3.523101330E0,3.523101330E0
2.062182104E2,3.211490370E1,1.189526851E2,8.313507564E0,1.129264235E0,8.608539581E1,3.452609301E0,3.452609301E0
2.072237937E2,3.211490803E1,1.189526971E2,8.495657198E0,1.421749234E0,8.106137085E1,3.492143631E0,3.492143631E0
2.082246427E2,3.211491018E1,1.189527107E2,8.334663061E0,1.260694385E0,7.603365326E1,3.470643520E0,3.470643520E0
2.092360864E2,3.211491243E1,1.189527224E2,8.188359810E0,1.240595222E0,8.540049744E1,3.548151016E0,3.548151016E0
2.102292015E2,3.211491479E1,1.189527368E2,8.088739630E0,1.161615014E0,8.768030548E1,3.597766399E0,3.597766399E0
2.112199458E2,3.211491685E1,1.189527513E2,8.055926877E0,9.279895425E-1,8.677188873E1,3.608427525E0,3.608427525E0
2.122246114E2,3.211491761E1,1.189527669E2,8.032264048E0,9.442023635E-1,8.432932281E1,3.520309925E0,3.520309925E0
2.132294942E2,3.211491960E1,1.189527826E2,8.056775636E0,1.174770117E0,8.744254303E1,3.451596737E0,3.451596737E0
2.142314354E2,3.211492327E1,1.189527973E2,8.099140062E0,1.180716991E0,7.949848938E1,3.347596407E0,3.347596407E0
2.152199161E2,3.211492776E1,1.189528099E2,8.082005328E0,1.128875852E0,7.756169128E1,3.170912504E0,3.170912504E0
2.162215172E2,3.211493276E1,1.189528230E2,8.097760059E0,1.118769407E0,7.322729492E1,3.145422220E0,3.145422220E0
2.172197979E2,3.211493574E1,1.189528353E2,8.062920564E0,1.042512417E0,7.384957886E1,3.132575512E0,3.132575512E0
2.182213494E2,3.211493715E1,1.189528480E2,7.924744124E0,8.835922480E-1,8.082344818E1,3.049145222E0,3.049145222E0
