"Time (s)","X (hPa)"
9.289632754E1,1.017846985E3
9.395681554E1,1.017847900E3
9.501731154E1,1.017848282E3
9.607779454E1,1.017850418E3
9.713826654E1,1.017850876E3
9.819878254E1,1.017851028E3
9.925928554E1,1.017851410E3
1.003197775E2,1.017851410E3
1.013802445E2,1.017849197E3
1.024407435E2,1.017849197E3
1.035012775E2,1.017842636E3
1.045617415E2,1.017839432E3
1.056222315E2,1.017835083E3
1.066827255E2,1.017831726E3
1.077431955E2,1.017830353E3
1.088036765E2,1.017830048E3
1.098641985E2,1.017828903E3
1.109246895E2,1.017826843E3
1.119851595E2,1.017825546E3
1.130456365E2,1.017823944E3
1.141060945E2,1.017823410E3
1.151665775E2,1.017819519E3
1.162270475E2,1.017819290E3
1.172874935E2,1.017819290E3
1.183479965E2,1.017821960E3
1.194085095E2,1.017823257E3
1.204690045E2,1.017826385E3
1.215294995E2,1.017827225E3
1.225899905E2,1.017827454E3
1.236504825E2,1.017827225E3
1.247109595E2,1.017825317E3
1.257714465E2,1.017823486E3
1.268319945E2,1.017823257E3
1.278925455E2,1.017822418E3
1.289531265E2,1.017821732E3
1.300136085E2,1.017821579E3
1.310740685E2,1.017821732E3
1.321345535E2,1.017821960E3
1.331950605E2,1.017822647E3
1.342555165E2,1.017821960E3
1.353159785E2,1.017821426E3
1.363764065E2,1.017821198E3
1.374368475E2,1.017820740E3
1.384972945E2,1.017820358E3
1.395577335E2,1.017817764E3
1.406182035E2,1.017817535E3
1.416786825E2,1.017817535E3
1.427391345E2,1.017817764E3
1.437995565E2,1.017818451E3
1.448599725E2,1.017819061E3
1.459204425E2,1.017819214E3
1.469808845E2,1.017819214E3
1.480413465E2,1.017819443E3
1.491017895E2,1.017819443E3
1.501622095E2,1.017820969E3
1.512226215E2,1.017820969E3
1.522830695E2,1.017819061E3
1.533435045E2,1.017818451E3
1.544039755E2,1.017819061E3
1.554644305E2,1.017820358E3
1.565248465E2,1.017820969E3
1.575852765E2,1.017825089E3
1.586457035E2,1.017829514E3
1.597061385E2,1.017829514E3
1.607665725E2,1.017829514E3
1.618270005E2,1.017827225E3
1.628874385E2,1.017827072E3
1.639478775E2,1.017823410E3
1.650082945E2,1.017821350E3
1.660687355E2,1.017821350E3
1.671291885E2,1.017823029E3
1.681896505E2,1.017823257E3
1.692501555E2,1.017823944E3
1.703106375E2,1.017826996E3
1.713711415E2,1.017827682E3
1.724316895E2,1.017828140E3
1.734922115E2,1.017829742E3
1.745527385E2,1.017831039E3
1.756132455E2,1.017831726E3
1.766737615E2,1.017831879E3
1.777343095E2,1.017833557E3
1.787948665E2,1.017833786E3
1.798553545E2,1.017833939E3
1.809158035E2,1.017834625E3
1.819762225E2,1.017835846E3
1.830366965E2,1.017836761E3
1.840971835E2,1.017836838E3
1.851576445E2,1.017836761E3
1.862181055E2,1.017835236E3
1.872785565E2,1.017834167E3
1.883390125E2,1.017833328E3
1.893994345E2,1.017832718E3
1.904598515E2,1.017832489E3
1.915202915E2,1.017831268E3
1.925807275E2,1.017828369E3
1.936411725E2,1.017824707E3
1.947016235E2,1.017823944E3
1.957620555E2,1.017818222E3
1.968224755E2,1.017810822E3
