"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.697035691E2,3.212812078E1,1.189670381E2,2.497624620E1,1.379999995E0,3.525000000E2,3.790092468E0,2.500000000E0
1.707093350E2,3.212813345E1,1.189670370E2,2.505012553E1,1.269999981E0,3.598999939E2,3.790092468E0,2.500000000E0
1.717161550E2,3.212814525E1,1.189670375E2,2.484103895E1,1.289999962E0,2.500000000E0,3.790092468E0,2.500000000E0
1.727065020E2,3.212815694E1,1.189670386E2,2.491924255E1,1.299999952E0,5.000000000E0,3.790092468E0,2.500000000E0
1.737088197E2,3.212816855E1,1.189670400E2,2.543311415E1,1.309999943E0,8.300000191E0,3.790092468E0,2.500000000E0
1.747115749E2,3.212817990E1,1.189670414E2,2.503261740E1,1.230000019E0,4.800000191E0,3.790092468E0,2.500000000E0
1.757047043E2,3.212819105E1,1.189670416E2,2.491898975E1,1.330000043E0,3.597000122E2,3.790092468E0,2.500000000E0
1.767094948E2,3.212820278E1,1.189670420E2,2.503992037E1,1.309999943E0,2.200000048E0,3.790092468E0,2.500000000E0
1.777093302E2,3.212821434E1,1.189670428E2,2.503108883E1,1.250000000E0,3.000000000E0,3.790092468E0,2.500000000E0
1.787155800E2,3.212822583E1,1.189670446E2,2.516690712E1,1.230000019E0,5.699999809E0,3.790092468E0,2.500000000E0
1.797124484E2,3.212823604E1,1.189670461E2,2.510966954E1,1.220000029E0,3.500000000E0,3.790092468E0,2.500000000E0
1.807256784E2,3.212824771E1,1.189670465E2,2.510895725E1,1.299999952E0,3.599989929E2,3.790092468E0,2.500000000E0
1.817055534E2,3.212825944E1,1.189670483E2,2.497731989E1,1.259999990E0,7.900000095E0,3.790092468E0,2.500000000E0
1.827063308E2,3.212827076E1,1.189670499E2,2.513382938E1,1.299999952E0,3.573999939E2,3.790092468E0,2.500000000E0
1.837106655E2,3.212828232E1,1.189670514E2,2.496984378E1,1.259999990E0,1.299999952E0,3.790092468E0,2.500000000E0
1.847108892E2,3.212829357E1,1.189670535E2,2.479596821E1,1.240000010E0,4.599999905E0,3.790092468E0,2.500000000E0
1.857104519E2,3.212830517E1,1.189670554E2,2.512117832E1,1.320000052E0,4.000000000E0,3.790092468E0,2.500000000E0
1.867254001E2,3.212831684E1,1.189670566E2,2.490293396E1,1.320000052E0,2.099999905E0,3.790092468E0,2.500000000E0
1.877128475E2,3.212832795E1,1.189670581E2,2.468102541E1,1.279999971E0,3.700000048E0,3.790092468E0,2.500000000E0
1.887131441E2,3.212833909E1,1.189670596E2,2.455347719E1,1.279999971E0,4.000000000E0,3.790092468E0,2.500000000E0
1.897033583E2,3.212834960E1,1.189670609E2,2.439321378E1,1.230000019E0,3.299999952E0,3.790092468E0,2.500000000E0
1.907121996E2,3.212835999E1,1.189670616E2,2.417429734E1,1.269999981E0,3.596000061E2,3.790092468E0,2.500000000E0
1.917034712E2,3.212837075E1,1.189670619E2,2.408099322E1,1.230000019E0,3.583999939E2,3.790092468E0,2.500000000E0
1.927080054E2,3.212838196E1,1.189670622E2,2.382442091E1,1.289999962E0,3.596000061E2,3.790092468E0,2.500000000E0
1.937040957E2,3.212839313E1,1.189670630E2,2.320285653E1,1.269999981E0,2.900000095E0,3.790092468E0,2.500000000E0
1.947123314E2,3.212840454E1,1.189670643E2,2.321312699E1,1.220000029E0,6.599999905E0,3.790092468E0,2.500000000E0
1.957144948E2,3.212841611E1,1.189670656E2,2.335199872E1,1.289999962E0,5.199999809E0,3.790092468E0,2.500000000E0
1.967199792E2,3.212842789E1,1.189670669E2,2.326034107E1,1.169999957E0,7.900000095E0,3.790092468E0,2.500000000E0
1.977067391E2,3.212843935E1,1.189670687E2,2.294877135E1,1.230000019E0,5.500000000E0,3.790092468E0,2.500000000E0
1.987093706E2,3.212845083E1,1.189670708E2,2.295098252E1,1.269999981E0,8.899999619E0,3.790092468E0,2.500000000E0
1.997122791E2,3.212846239E1,1.189670725E2,2.291498747E1,1.289999962E0,4.500000000E0,3.790092468E0,2.500000000E0
2.007101336E2,3.212847379E1,1.189670727E2,2.296914573E1,1.309999943E0,0.000000000E0,3.790092468E0,2.500000000E0
2.017124658E2,3.212848561E1,1.189670731E2,2.277598973E1,1.279999971E0,3.000000000E0,3.790092468E0,2.500000000E0
2.027166492E2,3.212849703E1,1.189670736E2,2.327332342E1,1.259999990E0,1.899999976E0,3.790092468E0,2.500000000E0
2.037153824E2,3.212850811E1,1.189670736E2,2.336849745E1,1.309999943E0,3.596000061E2,3.790092468E0,2.500000000E0
2.047154761E2,3.212851947E1,1.189670740E2,2.285478384E1,1.240000010E0,6.699999809E0,3.790092468E0,2.500000000E0
2.057052816E2,3.212853087E1,1.189670751E2,2.306805785E1,1.250000000E0,4.699999809E0,3.790092468E0,2.500000000E0
2.067087018E2,3.212854201E1,1.189670749E2,2.303817142E1,1.220000029E0,8.000000119E-1,3.790092468E0,2.500000000E0
2.077138608E2,3.212855336E1,1.189670752E2,2.309031515E1,1.289999962E0,3.200000048E0,3.790092468E0,2.500000000E0
2.087130468E2,3.212856507E1,1.189670764E2,2.351947087E1,1.309999943E0,5.900000095E0,3.790092468E0,2.500000000E0
2.097178323E2,3.212857631E1,1.189670767E2,2.372768130E1,1.289999962E0,3.400000095E0,3.790092468E0,2.500000000E0
2.107123118E2,3.212858686E1,1.189670771E2,2.400949851E1,1.230000019E0,5.599999905E0,3.790092468E0,2.500000000E0
2.117115683E2,3.212859776E1,1.189670770E2,2.418316379E1,1.289999962E0,1.600000024E0,3.790092468E0,2.500000000E0
2.127136761E2,3.212860909E1,1.189670770E2,2.407454175E1,1.240000010E0,5.500000000E0,3.790092468E0,2.500000000E0
2.137025317E2,3.212862078E1,1.189670763E2,2.407365003E1,1.259999990E0,3.592999878E2,3.790092468E0,2.500000000E0
2.147057428E2,3.212863164E1,1.189670758E2,2.407287812E1,1.289999962E0,1.500000000E0,3.790092468E0,2.500000000E0
